cust_nm,cls_nm,io_no,gdi_dt,item_cd,expt_qty
블러썸,블러썸,I2204010009,20220401,BC2202SPNT02134BKM,3
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01412BKS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01412BKM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01412BLS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01412BLM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01412IVS,5
블러썸,블러썸,I2204010012,20220401,BC2203SPTSH01412IVS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01412IVM,5
블러썸,블러썸,I2204010012,20220401,BC2203SPTSH01412IVM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01112BKS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01112BKM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01112GNS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01112GNM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01112GRM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01112IVS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01212BKS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01212BKM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01212GNS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01212GNM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01212IVS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01212IVM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01212PKS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01212PKM,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01312BKS,5
블러썸,블러썸,I2204010006,20220401,BC2203SPTSH01312BKM,5
블러썸,블러썸,I2204010001,20220401,BC2203SPCT00401BKS,3
블러썸,블러썸,I2204010001,20220401,BC2203SPCT00401BKM,2
블러썸,블러썸,I2204130001,20220413,BC2203SPCT00401BLS,1
블러썸,블러썸,I2204010001,20220401,BC2203SPCT00401BLS,3
블러썸,블러썸,I2204010001,20220401,BC2203SPCT00401BLM,2
블러썸,블러썸,I2204010001,20220401,BC2203SPJK01401BLS,3
블러썸,블러썸,I2204010001,20220401,BC2203SPJK01401BLM,2
블러썸,블러썸,I2204010001,20220401,BC2203SPJK01401IVS,3
블러썸,블러썸,I2204010001,20220401,BC2203SPJK01401IVM,2
블러썸,블러썸,I2204010002,20220401,BC2203SPNT02211BES,3
블러썸,블러썸,I2204010002,20220401,BC2203SPNT02211BEM,3
블러썸,블러썸,I2204010002,20220401,BC2203SPNT02211BKS,3
블러썸,블러썸,I2204250002,20220425,BC2203SPNT02211BKS,5
블러썸,블러썸,I2204010002,20220401,BC2203SPNT02211BKM,3
블러썸,블러썸,I2204250002,20220425,BC2203SPNT02211BKM,3
블러썸,블러썸,I2204010002,20220401,BC2203SPNT02211IVS,3
블러썸,블러썸,I2204250002,20220425,BC2203SPNT02211IVS,5
블러썸,블러썸,I2204010002,20220401,BC2203SPNT02211IVM,3
블러썸,블러썸,I2204250002,20220425,BC2203SPNT02211IVM,3
블러썸,블러썸,I2204010004,20220401,BC2203SPJK01706BKS,4
블러썸,블러썸,I2204010004,20220401,BC2203SPJK01706BKM,5
블러썸,블러썸,I2204010004,20220401,BC2203SPJK01706IVS,5
블러썸,블러썸,I2204010004,20220401,BC2203SPJK01706IVM,5
블러썸,블러썸,I2204010005,20220401,BC2203SPSH00508BKS,5
블러썸,블러썸,I2204010005,20220401,BC2203SPSH00508BKM,5
블러썸,블러썸,I2204010005,20220401,BC2203SPSH00508BLS,5
블러썸,블러썸,I2204010005,20220401,BC2203SPSH00508BLM,5
블러썸,블러썸,I2204010002,20220401,BC2203SPJK01611WHM,5
(주)브랜디포,기본,I2203290002,20220329,8.5002E+11,300
(주)브랜디포,기본,I2203290002,20220329,8.5002E+11,300
(주)브랜디포,기본,I2205270001,20220527,8.5002E+11,300
(주)브랜디포,기본,I2203290002,20220329,8.5002E+11,300
(주)브랜디포,기본,I2208110001,20220811,8.5002E+11,900
(주)브랜디포,기본,I2203290002,20220329,8.5002E+11,100
(주)브랜디포,기본,I2203290002,20220329,8.5002E+11,100
크리에이티브팩토리,의류,I2203310001,20220331,GNGWGOPGR00,49
크리에이티브팩토리,의류,I2203310001,20220331,GNGWGVTBL00,50
크리에이티브팩토리,의류,I2203310001,20220331,OGKTRSMMOGL,40
크리에이티브팩토리,의류,I2203310001,20220331,OGKTRSMMYMM,40
크리에이티브팩토리,의류,I2203310001,20220331,OGKTRSPTOGL,40
크리에이티브팩토리,의류,I2203310001,20220331,OGKTRSPTYMM,40
NHNWETOO,1300K,I2203300001,20220330,215026653351-4,10
NHNWETOO,1300K,I2203300001,20220330,215026653351-3,10
NHNWETOO,1300K,I2203300001,20220330,215026653351-1,10
NHNWETOO,1300K,I2203300001,20220330,215026653351-2,10
NHNWETOO,1300K,I2203300001,20220330,215026660949-1,10
NHNWETOO,1300K,I2203300001,20220330,215026660949-2,10
NHNWETOO,1300K,I2203300002,20220330,215025899806-0,20
NHNWETOO,1300K,I2203300002,20220330,215025053601-0,20
NHNWETOO,1300K,I2203300002,20220330,215025053583-0,20
NHNWETOO,1300K,I2206270003,20220627,215025053583-0,20
NHNWETOO,1300K,I2203300002,20220330,215025157159-0,20
NHNWETOO,1300K,I2203300002,20220330,215025157164-1,20
NHNWETOO,1300K,I2206020006,20220602,215025157164-1,10
NHNWETOO,1300K,I2203300002,20220330,215025996329-4,10
NHNWETOO,1300K,I2203300002,20220330,215025996329-2,10
NHNWETOO,1300K,I2203300002,20220330,215025996329-5,10
NHNWETOO,1300K,I2203300002,20220330,215025996329-3,10
NHNWETOO,1300K,I2203300002,20220330,215025996329-6,10
NHNWETOO,1300K,I2203300002,20220330,215025996329-1,10
NHNWETOO,1300K,I2203300002,20220330,215025990891-1,20
NHNWETOO,1300K,I2203300002,20220330,215025899773-1,20
NHNWETOO,1300K,I2206270003,20220627,215025899773-1,10
NHNWETOO,1300K,I2203300002,20220330,215025899773-2,20
NHNWETOO,1300K,I2206020006,20220602,215025899773-2,10
NHNWETOO,1300K,I2206270003,20220627,215025899773-2,10
NHNWETOO,1300K,I2203300002,20220330,215025899773-3,20
NHNWETOO,1300K,I2206020006,20220602,215025899773-3,10
NHNWETOO,1300K,I2206270003,20220627,215025899773-3,10
블러썸,블러썸,I2204010002,20220401,BC2202SPPT00811BLS,3
블러썸,블러썸,I2204010011,20220401,BC2202SPPT00803BLS,3
이앤씨리테일,잡화,I2203310001,20220331,5.06061E+12,110
이앤씨리테일,잡화,I2203310001,20220331,5.06061E+12,164
이앤씨리테일,잡화,I2203310001,20220331,5.06061E+12,110
이앤씨리테일,잡화,I2203310001,20220331,5.06061E+12,54
이앤씨리테일,잡화,I2203310001,20220331,5.06061E+12,110
NHNWETOO,1300K,I2204040001,20220404,215026554669-1,10
NHNWETOO,1300K,I2204010002,20220401,215026554669-1,5
NHNWETOO,1300K,I2204040001,20220404,215026554669-2,10
NHNWETOO,1300K,I2204010002,20220401,215026554669-2,5
(주)브랜디포,기본,I2204010001,20220401,NUS007,500
NHNWETOO,라이프썸,I2203310001,20220331,215024993479-0,3000
NHNWETOO,가방팝,I2204010001,20220401,1000891789632/723870,20
NHNWETOO,가방팝,I2204010001,20220401,1000891789625/723869,20
NHNWETOO,가방팝,I2204010001,20220401,1000891789618/723868,20
NHNWETOO,가방팝,I2204010001,20220401,1000891789601/723867,5
NHNWETOO,가방팝,I2204010001,20220401,1000891789595/723866,5
NHNWETOO,가방팝,I2204010001,20220401,1000891756801/633129,20
NHNWETOO,1300K,I2204010002,20220401,215026640721-1,5
NHNWETOO,1300K,I2204010002,20220401,215026640721-2,5
NHNWETOO,1300K,I2204010002,20220401,215026640721-3,5
NHNWETOO,1300K,I2204010002,20220401,215026604786-1,5
NHNWETOO,1300K,I2204010002,20220401,215026604786-2,5
NHNWETOO,1300K,I2204010002,20220401,215026604786-3,5
NHNWETOO,1300K,I2204010002,20220401,215026542898-0,5
NHNWETOO,1300K,I2204010002,20220401,215026533970-0,5
NHNWETOO,1300K,I2204010003,20220401,215026543477-0,15
NHNWETOO,1300K,I2204010003,20220401,215026543475-0,15
NHNWETOO,1300K,I2204010003,20220401,215026543482-0,15
NHNWETOO,1300K,I2204010003,20220401,215026543479-0,15
NHNWETOO,1300K,I2204010003,20220401,215026543484-0,15
NHNWETOO,1300K,I2204010003,20220401,215026543485-0,15
NHNWETOO,1300K,I2204010003,20220401,215026543480-0,15
NHNWETOO,1300K,I2204010003,20220401,215026543483-0,15
세컨박스,잡화,I2204040001,20220404,214945,54
세컨박스,잡화,I2204040001,20220404,229317,5
세컨박스,잡화,I2204040001,20220404,240428,4
세컨박스,잡화,I2204040001,20220404,241418,72
세컨박스,잡화,I2204040001,20220404,241430,72
세컨박스,잡화,I2204040001,20220404,241435,181
세컨박스,잡화,I2204040001,20220404,241531,229
세컨박스,잡화,I2204040001,20220404,241533,38
세컨박스,잡화,I2204040001,20220404,247108,8
세컨박스,잡화,I2204040001,20220404,247109,1
세컨박스,잡화,I2204040001,20220404,247110,28
세컨박스,잡화,I2204040001,20220404,247111,5
세컨박스,잡화,I2204040001,20220404,263315,1
세컨박스,잡화,I2204040001,20220404,264846,30
세컨박스,잡화,I2204040001,20220404,266550,144
세컨박스,잡화,I2204040001,20220404,279681,52
세컨박스,잡화,I2204040001,20220404,282312,1
세컨박스,잡화,I2204040001,20220404,282900,4
세컨박스,잡화,I2204040001,20220404,287818,120
세컨박스,잡화,I2204040001,20220404,293687,30
세컨박스,잡화,I2204040001,20220404,294597,132
세컨박스,잡화,I2204040001,20220404,304461,23
세컨박스,잡화,I2204040001,20220404,307424,120
세컨박스,잡화,I2204040001,20220404,307425,120
세컨박스,잡화,I2204040001,20220404,307427,120
세컨박스,잡화,I2204040001,20220404,307429,120
세컨박스,잡화,I2204040001,20220404,307441,60
세컨박스,잡화,I2204040001,20220404,307457,120
세컨박스,잡화,I2204040001,20220404,307460,120
세컨박스,잡화,I2204040001,20220404,307462,120
세컨박스,잡화,I2204040001,20220404,309570,593
세컨박스,잡화,I2204040001,20220404,309848,34
세컨박스,잡화,I2204040001,20220404,311688,151
세컨박스,잡화,I2204040001,20220404,315077,4
세컨박스,잡화,I2204040001,20220404,330118,1
세컨박스,잡화,I2204040001,20220404,348724,13
세컨박스,잡화,I2204040001,20220404,354767,214
세컨박스,잡화,I2204040001,20220404,354768,65
세컨박스,잡화,I2204040001,20220404,354769,60
세컨박스,잡화,I2204040001,20220404,372334,1
세컨박스,잡화,I2204040001,20220404,372335,2
세컨박스,잡화,I2204040001,20220404,372345,8
세컨박스,잡화,I2204040001,20220404,384948,142
세컨박스,잡화,I2204040001,20220404,390393,1
세컨박스,잡화,I2204040001,20220404,390405,4
세컨박스,잡화,I2204040001,20220404,390939,168
세컨박스,잡화,I2204040001,20220404,390941,73
세컨박스,잡화,I2204040001,20220404,390948,67
세컨박스,잡화,I2204040001,20220404,397817,44
세컨박스,잡화,I2204040001,20220404,397824,6
세컨박스,잡화,I2204040001,20220404,398952,24
세컨박스,잡화,I2204040001,20220404,398953,24
세컨박스,잡화,I2204040001,20220404,398954,24
세컨박스,잡화,I2204040001,20220404,398955,24
세컨박스,잡화,I2204040001,20220404,398956,12
세컨박스,잡화,I2204040001,20220404,398957,36
세컨박스,잡화,I2204040001,20220404,398958,24
세컨박스,잡화,I2204040001,20220404,398959,24
세컨박스,잡화,I2204040001,20220404,398960,20
세컨박스,잡화,I2204040001,20220404,398962,24
세컨박스,잡화,I2204040001,20220404,398963,20
세컨박스,잡화,I2204040001,20220404,398964,20
세컨박스,잡화,I2204040001,20220404,400715,290
세컨박스,잡화,I2204040001,20220404,400716,230
세컨박스,잡화,I2204040001,20220404,400717,103
세컨박스,잡화,I2204040001,20220404,424560,36
세컨박스,잡화,I2204040001,20220404,424562,66
세컨박스,잡화,I2204040001,20220404,426819,17
세컨박스,잡화,I2204040001,20220404,426822,29
세컨박스,잡화,I2204040001,20220404,430782,51
트라이엄프,트라이엄프,I2204060001,20220406,SMTD53HL6NTBA7160,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD53HL9NTBA7301,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD53HL5NTBA9644,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD53HL6NTBB3671,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD53HL0NTBA6991,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD53HL5NTBA7215,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD10G7XNTAX5400,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD10G74NTAZ7845,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD40HL5NTAX7171,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD40HL9NTAZ8296,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD40HL5NTBA7006,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD40HL3NTAZ9945,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD40HL7NTBA7430,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD54HF4NTAZ2503,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD44G77NTAZ7997,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD44G71NTAZ4660,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD44G70NTAZ2091,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD31G70NTAZ6465,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD31G75NTBA7407,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD31G78NTBA0192,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD31G76NTBA7318,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTD56HR7NTAX6544,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTE67DF2NTAZ6770,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTE67DF9NTAZ9293,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTL10UL1NTAZ4561,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTL10UL6NTAZ1459,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTL10UL0NTAZ2087,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTL10UL8NTAZ3780,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTL10UL9NTAZ0709,1
트라이엄프,트라이엄프,I2204060001,20220406,SMTL10UL2NTAZ6500,1
인터네셔널케이엘,의류,I2204050001,20220405,8.80986E+12,200
인터네셔널케이엘,의류,I2204050001,20220405,8.80986E+12,100
인터네셔널케이엘,의류,I2204050001,20220405,8.80986E+12,100
인터네셔널케이엘,의류,I2204050001,20220405,8.80986E+12,100
인터네셔널케이엘,의류,I2204050001,20220405,8.80986E+12,100
블러썸,블러썸,I2204010002,20220401,BC2203SPJK01611WHS,5
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,10
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,16
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,34
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,42
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,10
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,16
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,32
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,40
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,10
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,14
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,26
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,37
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,10
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,16
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,29
인터네셔널케이엘,의류,I2204050002,20220405,8.80986E+12,30
이스퀘어,써니스,I2204150001,20220415,SSO0422001GN230,1
이스퀘어,써니스,I2205230001,20220523,SSO0422001GN235,1
이스퀘어,써니스,I2205260001,20220526,SSO0422001GN240,1
이스퀘어,써니스,I2206140001,20220614,SSO1622002GSV230,2
이스퀘어,써니스,I2206140001,20220614,SSO0822003WH235,1
이스퀘어,써니스,I2206160001,20220616,SSO0822003WH240,1
이스퀘어,써니스,I2206140001,20220614,SSO1722006CO245,1
이스퀘어,써니스,I2205030001,20220503,SSO1722006CO245,1
이스퀘어,써니스,I2205030001,20220503,SDB2022007BK230,1
이스퀘어,써니스,I2206140001,20220614,SDB2022007BK235,1
이스퀘어,써니스,I2206170001,20220617,SDB2022007BK240,1
이스퀘어,써니스,I2205030001,20220503,SDB2022007BK245,1
이스퀘어,써니스,I2206140001,20220614,SDB2022007BK250,1
이스퀘어,써니스,I2206270001,20220627,SDB0622008RO235,1
이스퀘어,써니스,I2206150001,20220615,SDB0622008RO250,1
이스퀘어,써니스,I2206140001,20220614,SDH1322009GD240,1
이스퀘어,써니스,I2206030001,20220603,SDH1322009GD240,1
이스퀘어,써니스,I2205030001,20220503,SDH1322009GD240,1
이스퀘어,써니스,I2206140001,20220614,SDH2322010LAV230,1
이스퀘어,써니스,I2205090002,20220509,SDH2322010LAV230,1
이스퀘어,써니스,I2206270001,20220627,SDH2322010LAV235,1
이스퀘어,써니스,I2206210001,20220621,SDH2322010LAV235,1
이스퀘어,써니스,I2206140001,20220614,SDH2322010LAV235,1
이스퀘어,써니스,I2205040001,20220504,SDH2322010LAV235,1
이스퀘어,써니스,I2205030001,20220503,SDH2322010LAV235,3
이스퀘어,써니스,I2205090001,20220509,SDH2322010LAV235,1
이스퀘어,써니스,I2205040001,20220504,SDH2322010LAV245,1
이스퀘어,써니스,I2205030001,20220503,SDH2322010LAV250,1
이스퀘어,써니스,I2205250001,20220525,SKS0322011BU215,1
이스퀘어,써니스,I2204260001,20220426,SKS0322011BU215,1
NHNWETOO,1300K,I2204150001,20220415,215024748243-1,10
NHNWETOO,1300K,I2204070001,20220407,215026670945-2,5
NHNWETOO,1300K,I2204070001,20220407,215026670945-4,5
NHNWETOO,1300K,I2204070001,20220407,215026670945-5,5
NHNWETOO,1300K,I2204070001,20220407,215026670945-1,5
NHNWETOO,1300K,I2204070001,20220407,215026670945-3,5
NHNWETOO,1300K,I2204070001,20220407,215026670945-6,5
NHNWETOO,1300K,I2204070001,20220407,215026587289-5,10
NHNWETOO,1300K,I2204070001,20220407,215026587289-1,10
NHNWETOO,1300K,I2204070001,20220407,215026587289-3,10
NHNWETOO,1300K,I2204070001,20220407,215026587289-4,10
NHNWETOO,1300K,I2204070001,20220407,215026587289-2,10
NHNWETOO,1300K,I2204070001,20220407,215026667171-2,5
NHNWETOO,1300K,I2204070001,20220407,215026667171-4,5
NHNWETOO,1300K,I2204070001,20220407,215026667171-3,5
NHNWETOO,1300K,I2204070001,20220407,215026667171-1,5
NHNWETOO,1300K,I2204070001,20220407,215026665629-3,5
NHNWETOO,1300K,I2204070001,20220407,215026665629-4,5
NHNWETOO,1300K,I2204070001,20220407,215026665629-1,5
NHNWETOO,1300K,I2204070001,20220407,215026665629-2,5
NHNWETOO,1300K,I2204120001,20220412,215025074667-1,5
NHNWETOO,1300K,I2204120001,20220412,215022575269-0,5
NHNWETOO,1300K,I2204120001,20220412,215024915258-3,10
NHNWETOO,1300K,I2204070003,20220407,215026583779-0,10
NHNWETOO,1300K,I2204070003,20220407,215024204638-0,10
NHNWETOO,1300K,I2204070003,20220407,215024204674-0,10
NHNWETOO,1300K,I2204070003,20220407,215024204641-0,10
NHNWETOO,1300K,I2204070003,20220407,215024204659-0,10
NHNWETOO,1300K,I2204070003,20220407,215023859065-0,10
NHNWETOO,1300K,I2204070003,20220407,215023859070-0,10
NHNWETOO,1300K,I2204070003,20220407,215023859075-0,10
NHNWETOO,1300K,I2204070003,20220407,215023859078-0,10
블러썸,블러썸,I2204130003,20220413,BC2203SPPT01503NAS,3
블러썸,블러썸,I2204130003,20220413,BC2203SPPT01503NAM,3
블러썸,블러썸,I2204130003,20220413,BC2202SPPT00803BKM,3
블러썸,블러썸,I2204130003,20220413,BC2202SPPT00803BLL,3
블러썸,블러썸,I2204130003,20220413,BC2202SPPT00803BLM,2
블러썸,블러썸,I2204130003,20220413,BC2202SPPT00803BLXS,3
블러썸,블러썸,I2204130003,20220413,BC2201SPVST00103BKS,5
NHNWETOO,1300K,I2204070002,20220407,215025501413-9,5
블러썸,블러썸,I2204130003,20220413,BC2201SPVST00103IVS,6
블러썸,블러썸,I2204130005,20220413,BC2203SPJK01908BKS,5
블러썸,블러썸,I2204130006,20220413,BC2203SPNT02611YES,10
블러썸,블러썸,I2204130006,20220413,BC2203SPNT02611YEM,5
블러썸,블러썸,I2204130006,20220413,BC2203SPNT02511BKS,10
블러썸,블러썸,I2204130006,20220413,BC2203SPNT02511BKM,5
블러썸,블러썸,I2204130006,20220413,BC2203SPNT02511IVS,10
블러썸,블러썸,I2204130006,20220413,BC2203SPNT02511IVM,5
블러썸,블러썸,I2204130006,20220413,BC2203SPNT02511YES,10
